280.0,800.0,0.1,yahoo,0.2520722504020733,1.3384116495349974,64.664,"[64.645, 64.651, 64.664, 64.742]","[1, 1, 256, 256, 256, 1]",64.501,"[64.497, 64.501, 65.59]","[256, 256, 256, 256, 1, 1]",65.376,"[64.649, 65.376, 65.378]"
280.0,800.0,0.1,youtube,0.0955292319449833,0.12606005042402493,26.17,"[26.15, 26.17, 26.17, 26.17]","[256, 256, 256, 256, 256, 1]",26.145,"[26.145, 26.145, 26.156]","[256, 256, 1, 1, 1, 1]",26.178,"[26.17, 26.178, 26.181]"
280.0,800.0,0.5,cnn,0.28252271047942484,6.701911346075638,23.007,"[22.906, 23.004, 23.007, 23.007]","[1, 1, 256, 1, 1, 1]",22.942,"[22.941, 22.942, 24.371]","[1, 256, 256, 1, 1, 1]",24.59,"[22.953, 24.59, 24.684]"
280.0,800.0,0.5,ebay,0.0,0.35036258453515245,12.23,"[12.217, 12.23, 12.23, 12.247]","[-1, -1, -1, -1, 16, 0]",12.23,"[12.217, 12.23, 12.23, 12.247]","[8, 24, 16, 8, 32, 1]",12.273,"[12.273, 12.273, 12.279]"
280.0,800.0,0.5,yahoo,0.2690458151005931,3.153200498505996,64.673,"[64.637, 64.646, 64.673, 66.115]","[256, 1, 256, 256, 256, 1]",64.499,"[64.45, 64.499, 64.5]","[8, 24, 16, 8, 32, 1]",66.599,"[64.687, 66.599, 67.102]"
280.0,800.0,0.5,youtube,0.12226340121499267,0.16040942596341745,26.173,"[26.149, 26.156, 26.173, 29.412]","[256, 256, 256, 256, 1, 1]",26.141,"[26.085, 26.141, 26.144]","[256, 1, 256, 1, 256, 1]",26.183,"[26.173, 26.183, 26.183]"
280.0,800.0,1.0,cnn,0.2956007650843392,6.722518199194757,23.004,"[23.0, 23.004, 23.004, 23.008]","[1, 1, 256, 1, 1, 1]",22.936,"[22.936, 22.936, 28.744]","[256, 1, 256, 256, 1, 1]",24.589,"[22.956, 24.589, 25.526]"
280.0,800.0,1.0,ebay,0.07348738466563519,14.095184613224772,12.247,"[12.246, 12.246, 12.247, 12.247]","[256, 1, 1, 256, 1, 1]",12.238,"[12.237, 12.238, 12.24]","[256, 256, 1, 256, 256, 1]",14.246,"[12.24, 14.246, 15.3]"
280.0,800.0,1.0,yahoo,3.9753897368069033,4.153439938291745,67.289,"[65.505, 66.526, 67.289, 70.497]","[1, 256, 256, 1, 256, 1]",64.614,"[64.599, 64.614, 65.545]","[256, 256, 1, 256, 256, 1]",67.414,"[66.186, 67.414, 67.942]"
280.0,800.0,1.0,youtube,0.022937533450570483,8.428166252319759,26.158,"[26.154, 26.155, 26.158, 26.161]","[1, 1, 256, 1, 1, 1]",26.152,"[26.149, 26.152, 26.173]","[1, 1, 256, 256, 256, 1]",28.559,"[26.175, 28.559, 28.928]"
22700.0,21.0,1.0,cnn,30.718085106382976,30.718085106382976,0.752,"[0.523, 0.61, 0.752, 0.783]","[256, 1, 1, 256, 256, 1]",0.521,"[0.521, 0.521, 0.522]","[256, 256, 1, 1, 1, 1]",0.752,"[0.524, 0.752, 0.777]"
22700.0,21.0,1.0,ebay,1.9933554817275765,2.6402640264026425,0.301,"[0.299, 0.3, 0.301, 0.301]","[1, 1, 256, 256, 1, 1]",0.295,"[0.294, 0.295, 0.302]","[256, 1, 256, 1, 1, 1]",0.303,"[0.301, 0.303, 0.303]"
22700.0,21.0,1.0,yahoo,18.106995884773664,32.389580973952434,1.458,"[1.183, 1.454, 1.458, 1.556]","[256, 256, 1, 1, 256, 1]",1.194,"[1.168, 1.194, 1.546]","[256, 1, 1, 256, 256, 1]",1.766,"[1.31, 1.766, 2.14]"
22700.0,21.0,1.0,youtube,31.860226104830414,32.069672131147534,0.973,"[0.736, 0.748, 0.973, 1.776]","[256, 1, 256, 1, 256, 1]",0.663,"[0.649, 0.663, 0.749]","[1, 1, 256, 256, 1, 1]",0.976,"[0.747, 0.976, 0.977]"
772000.0,0.37,1.0,cnn,6.756756756756745,59.64912280701755,0.148,"[0.136, 0.14, 0.148, 0.345]","[1, 1, 1, 256, 256, 1]",0.138,"[0.138, 0.138, 0.312]","[1, 256, 256, 1, 1, 1]",0.342,"[0.141, 0.342, 0.35]"
772000.0,0.37,1.0,ebay,3.5087719298245643,78.92720306513411,0.057,"[0.055, 0.057, 0.057, 0.058]","[256, 1, 256, 256, 1, 1]",0.055,"[0.053, 0.055, 1.066]","[1, 1, 1, 256, 1, 1]",0.261,"[0.058, 0.261, 0.263]"
772000.0,0.37,1.0,yahoo,59.752321981424146,76.23400365630712,0.323,"[0.134, 0.136, 0.323, 0.55]","[1, 1, 1, 256, 256, 1]",0.13,"[0.129, 0.13, 0.341]","[256, 256, 1, 256, 1, 1]",0.547,"[0.136, 0.547, 5.32]"
772000.0,0.37,1.0,youtube,0.7905138339920955,45.67099567099567,0.253,"[0.249, 0.25, 0.253, 0.256]","[1, 1, 1, 1, 1, 1]",0.251,"[0.251, 0.251, 0.251]","[256, 256, 1, 256, 1, 1]",0.462,"[0.255, 0.462, 0.463]"
9300.0,87.0,1.0,cnn,0.14648437500000555,13.822166034555424,2.048,"[2.047, 2.048, 2.048, 2.048]","[1, 1, 256, 1, 1, 1]",2.045,"[2.044, 2.045, 2.338]","[256, 256, 256, 256, 1, 1]",2.373,"[2.146, 2.373, 2.463]"
9300.0,87.0,1.0,ebay,0.08992805755396689,27.99740764744005,1.112,"[1.11, 1.111, 1.112, 1.112]","[1, 256, 1, 1, 256, 1]",1.111,"[1.111, 1.111, 1.112]","[1, 1, 1, 256, 256, 1]",1.543,"[1.112, 1.543, 6.203]"
9300.0,87.0,1.0,yahoo,0.10619469026549075,9.275036167818678,5.65,"[5.645, 5.646, 5.65, 5.652]","[256, 1, 256, 256, 1, 1]",5.644,"[5.643, 5.644, 5.911]","[1, 256, 1, 256, 1, 1]",6.221,"[5.743, 6.221, 6.817]"
9300.0,87.0,1.0,youtube,2.301685162351009,13.469239170003647,2.433,"[2.429, 2.43, 2.433, 2.433]","[256, 256, 256, 1, 256, 1]",2.377,"[2.345, 2.377, 2.748]","[1, 1, 1, 1, 1, 1]",2.747,"[2.341, 2.747, 2.945]"
7200.0,966.0,1.0,cnn,8.023135715761192,8.023135715761192,24.205,"[22.265, 22.266, 24.205, 24.505]","[1, 1, 1, 256, 256, 1]",22.263,"[22.263, 22.263, 23.773]","[-1, -1, -1, -1, 16, 0]",24.205,"[22.265, 22.266, 24.205, 24.505]"
7200.0,966.0,1.0,ebay,0.0,13.64611855250499,11.669,"[11.667, 11.669, 11.669, 11.67]","[1, 256, 1, 1, 1, 1]",11.669,"[11.668, 11.669, 11.669]","[256, 256, 256, 1, 256, 1]",13.513,"[11.669, 13.513, 17.638]"
7200.0,966.0,1.0,yahoo,1.92678874137729,7.47098224889551,59.581,"[59.355, 59.381, 59.581, 60.67]","[1, 256, 1, 1, 256, 1]",58.433,"[44.656, 58.433, 60.926]","[1, 1, 1, 256, 256, 1]",63.151,"[59.358, 63.151, 64.517]"
7200.0,966.0,1.0,youtube,0.0,8.970472661951268,24.324,"[24.32, 24.324, 24.324, 24.324]","[1, 256, 1, 1, 1, 1]",24.324,"[24.324, 24.324, 24.324]","[256, 1, 1, 256, 256, 1]",26.721,"[25.295, 26.721, 30.293]"
